,스타일대분류,스타일소분류,맥주명,양조장명,제조국가명,도수,평균점수,리뷰수,평가수,현재상태,Full Name,Astringent,Body,Alcoholic,Bitter,Sweet,Sour,Salty,Fruity,Hoppy,Spices,Malty
1757,India Pale Ales,Imperial IPA,Evil Cousin,Heretic Brewing Company,United States,8,3.92,129,415,Active,Evil Cousin Heretic Brewing Company,12,1,20,51,2,62,0,3,3,4,1
1758,India Pale Ales,Imperial IPA,Boatswain Double IPA (Twin Screw Steamer),Minhas Craft Brewery,United States,8.4,2.69,196,348,Active,Boatswain Double IPA (Twin Screw Steamer) Minhas Craft Brewery,16,1,8,53,2,50,0,2,3,6,1
1759,India Pale Ales,Imperial IPA,Keene Idea,Alpine Beer Company,United States,8.88,4.56,77,462,Active,Keene Idea Alpine Beer Company,3,1,10,20,1,9,0,1,1,0,1
1760,India Pale Ales,Imperial IPA,Serum XXIPA,DuClaw Brewing Company,United States,8.3,3.57,111,417,Active,Serum XXIPA DuClaw Brewing Company,9,1,10,38,1,20,0,1,2,3,1
1761,India Pale Ales,Imperial IPA,Half Hitch,Crux Fermentation Project,United States,9.5,4.2,97,425,Active,Half Hitch Crux Fermentation Project,8,1,24,47,2,26,1,1,2,0,1
1762,India Pale Ales,Imperial IPA,Timber Beast,Lazy Magnolia Brewing Company,United States,9,3.94,93,425,Active,Timber Beast Lazy Magnolia Brewing Company,16,1,27,53,2,37,0,2,2,1,1
1763,India Pale Ales,Imperial IPA,Up The Creek Extreme Ale,Thomas Creek Brewery,United States,12.5,3.7,192,325,Active,Up The Creek Extreme Ale Thomas Creek Brewery,9,1,26,43,2,33,0,1,2,14,2
1764,India Pale Ales,Imperial IPA,Sticky Hands,Block 15 Brewery & Restaurant,United States,8.1,4.32,130,385,Active,Sticky Hands Block 15 Brewery & Restaurant,2,1,25,40,2,20,0,1,2,3,1
1765,India Pale Ales,Imperial IPA,Space Juice,Long Trail Brewing Co.,United States,8.7,4.07,123,390,Active,Space Juice Long Trail Brewing Co.,13,1,11,41,1,42,0,1,2,0,1
1766,India Pale Ales,Imperial IPA,The Liberator,Short's Brewing Company,United States,7.4,3.97,206,304,Active,The Liberator Short's Brewing Company,21,1,16,61,3,76,0,3,3,1,1
1767,India Pale Ales,Imperial IPA,Barrel Runner,Founders Brewing Company,United States,11.1,3.57,188,319,Active,Barrel Runner Founders Brewing Company,5,1,10,56,2,52,0,2,3,4,1
1768,India Pale Ales,Imperial IPA,Prospect,Foley Brothers Brewing,United States,9,4.36,103,385,Active,Prospect Foley Brothers Brewing,9,2,88,40,2,27,0,1,2,9,1
1769,India Pale Ales,Imperial IPA,Cape Of Good Hope IPA,Yards Brewing Co.,United States,9.7,3.93,107,379,Active,Cape Of Good Hope IPA Yards Brewing Co.,24,1,16,45,4,89,5,3,2,1,1
1770,India Pale Ales,Imperial IPA,Consolation Prize,Lord Hobo Brewing Company,United States,9.5,3.97,98,384,Active,Consolation Prize Lord Hobo Brewing Company,15,1,10,43,2,54,1,2,2,2,1
1771,India Pale Ales,Imperial IPA,1ZENUFF,Revolution Brewing,United States,11,4.07,77,402,Active,1ZENUFF Revolution Brewing,12,1,21,26,2,43,0,2,2,6,1
1772,India Pale Ales,Imperial IPA,Pieces Of Eight,Foley Brothers Brewing,United States,8,4.33,104,375,Active,Pieces Of Eight Foley Brothers Brewing,9,1,31,45,2,43,3,2,3,3,1
1773,India Pale Ales,Imperial IPA,Hop Shortage,Knee Deep Brewing Company,United States,11.3,3.99,83,392,Active,Hop Shortage Knee Deep Brewing Company,22,1,15,51,2,48,0,2,3,1,1
1774,India Pale Ales,Imperial IPA,Supa' Sumo,Toppling Goliath Brewing Company,United States,7.8,4.42,105,364,Active,Supa' Sumo Toppling Goliath Brewing Company,29,1,20,86,2,70,1,3,4,1,1
1775,India Pale Ales,Imperial IPA,Hopulence,Wormtown Brewery,United States,8.5,4.14,70,393,Active,Hopulence Wormtown Brewery,15,1,7,42,3,88,0,3,3,6,1
1776,India Pale Ales,Imperial IPA,Double Cannon,Heavy Seas Beer,United States,9.5,3.87,108,350,Active,Double Cannon Heavy Seas Beer,21,1,15,59,2,57,4,3,3,6,1
1777,India Pale Ales,Imperial IPA,2XSMASH,Southern Tier Brewing Company,United States,8.1,4.03,121,336,Active,2XSMASH Southern Tier Brewing Company,8,1,12,42,2,37,0,2,2,0,1
1778,India Pale Ales,Imperial IPA,Old 21 Imperial IPA,The Brew Kettle Taproom & Smokehouse / Production Works,United States,9,3.89,146,311,Active,Old 21 Imperial IPA The Brew Kettle Taproom & Smokehouse / Production Works,4,1,21,39,1,27,0,1,2,1,1
1779,India Pale Ales,Imperial IPA,Odyssey Imperial IPA,Sly Fox Brewing Company,United States,8.4,3.68,191,263,Active,Odyssey Imperial IPA Sly Fox Brewing Company,8,1,19,52,2,56,0,2,3,2,1
1780,India Pale Ales,Imperial IPA,Crimson Snapper,Pipeworks Brewing Company,United States,9.5,4.4,67,379,Active,Crimson Snapper Pipeworks Brewing Company,12,1,15,47,2,45,0,2,3,2,1
1781,India Pale Ales,Imperial IPA,Creeper,Columbus Brewing Company,United States,10,4.39,91,354,Active,Creeper Columbus Brewing Company,11,1,14,37,2,80,0,2,2,0,1
1782,India Pale Ales,Imperial IPA,Spotted Puffer,Pipeworks Brewing Company,United States,9.5,4.37,68,376,Active,Spotted Puffer Pipeworks Brewing Company,20,1,25,66,3,73,3,3,4,6,1
1783,India Pale Ales,Imperial IPA,Kook,Pizza Port Solana Beach,United States,8.5,4.04,107,324,Active,Kook Pizza Port Solana Beach,24,1,15,41,4,121,0,4,2,4,1
1784,India Pale Ales,Imperial IPA,Bright - Nelson,Tree House Brewing Company,United States,7.8,4.33,69,359,Active,Bright - Nelson Tree House Brewing Company,7,1,15,40,2,37,0,2,3,2,1
1785,India Pale Ales,Imperial IPA,Hop Delusion,Karbach Brewing Co.,United States,9,4.23,66,356,Active,Hop Delusion Karbach Brewing Co.,27,1,8,32,2,32,2,2,2,5,1
1786,India Pale Ales,Imperial IPA,Deal With The Devil,18th Street Brewery - Gary Taproom,United States,8.5,4.31,68,352,Active,Deal With The Devil 18th Street Brewery - Gary Taproom,10,1,20,45,1,39,0,2,3,2,1
1787,India Pale Ales,Imperial IPA,Blah Blah Blah IPA,21st Amendment Brewery,United States,8,3.96,100,316,Active,Blah Blah Blah IPA 21st Amendment Brewery,9,1,10,42,3,55,0,2,2,3,1
1788,India Pale Ales,Imperial IPA,Dream Crusher,Deep Ellum Brewing Company,United States,9.5,4.06,46,363,Active,Dream Crusher Deep Ellum Brewing Company,11,1,20,41,2,51,0,2,2,1,1
1789,India Pale Ales,Imperial IPA,Hop Slayer,Onion Pub & Brewery / Wild Onion Brewing Co.,United States,8,3.66,91,315,Active,Hop Slayer Onion Pub & Brewery / Wild Onion Brewing Co.,5,1,16,25,1,35,0,1,2,6,1
1790,India Pale Ales,Imperial IPA,Sock Knocker,Coronado Brewing Company,United States,8.5,3.91,58,344,Active,Sock Knocker Coronado Brewing Company,11,1,14,60,1,37,0,1,3,8,1
1791,India Pale Ales,Imperial IPA,4 Giants,Founders Brewing Company,United States,8.4,4.09,152,247,Active,4 Giants Founders Brewing Company,15,1,4,35,2,42,0,2,2,1,1
1792,India Pale Ales,Imperial IPA,Bitter Oats,Lagunitas Brewing Company,United States,10.5,4.13,95,302,Active,Bitter Oats Lagunitas Brewing Company,9,1,24,75,2,36,0,2,4,3,2
1793,India Pale Ales,Imperial IPA,Society & Solitude #7,Hill Farmstead Brewery,United States,8,4.38,43,348,Active,Society & Solitude #7 Hill Farmstead Brewery,13,2,36,77,2,51,1,2,3,5,2
1794,India Pale Ales,Imperial IPA,Category 5 IPA,Due South Brewing Co.,United States,8.5,3.92,42,342,Active,Category 5 IPA Due South Brewing Co.,21,2,11,41,3,94,0,3,3,4,1
1795,India Pale Ales,Imperial IPA,Winter Ale (5th Anniversary Ale),Kern River Brewing Company,United States,8,4.44,104,275,Active,Winter Ale (5th Anniversary Ale) Kern River Brewing Company,7,1,11,37,1,42,0,2,2,1,1
1796,India Pale Ales,Imperial IPA,Society & Solitude #3,Hill Farmstead Brewery,United States,8,4.33,68,310,Active,Society & Solitude #3 Hill Farmstead Brewery,23,1,14,48,2,50,3,2,2,12,1
1797,India Pale Ales,Imperial IPA,Hopageddon Imperial IPA,Napa Smith Brewery,United States,9.2,3.69,63,304,Active,Hopageddon Imperial IPA Napa Smith Brewery,12,1,4,50,2,51,0,2,3,1,1
1798,India Pale Ales,Imperial IPA,Imperial IPA,Epic Brewing Company,United States,9.5,3.83,84,282,Active,Imperial IPA Epic Brewing Company,9,1,10,48,1,29,0,1,2,1,1
1799,India Pale Ales,Imperial IPA,Citrus & Piney IPA (The Hop Freshener Series),The Hop Concept Brewing,United States,8.5,4.02,68,296,Active,Citrus & Piney IPA (The Hop Freshener Series) The Hop Concept Brewing,4,1,18,42,1,35,1,1,2,5,1
1800,India Pale Ales,Imperial IPA,Enjoy By Chocolate & Coffee IPA,Stone Brewing,United States,9.4,3.79,134,230,Active,Enjoy By Chocolate & Coffee IPA Stone Brewing,29,1,11,58,2,65,3,2,3,8,1
1801,India Pale Ales,Imperial IPA,Dogs & Boats,Beer'd Brewing Co.,United States,9.1,4.26,82,281,Active,Dogs & Boats Beer'd Brewing Co.,10,2,15,80,2,36,2,2,2,8,2
1802,India Pale Ales,Imperial IPA,Mecha,New Orleans Lager & Ale Brewing Company (NOLA),United States,8.8,3.85,40,321,Active,Mecha New Orleans Lager & Ale Brewing Company (NOLA),6,1,12,40,2,37,0,1,2,0,1
1803,India Pale Ales,Imperial IPA,Mosaic IPA,Saint Archer Brewing Co.,United States,9,4.31,68,292,Active,Mosaic IPA Saint Archer Brewing Co.,11,1,10,51,1,26,0,1,2,0,1
1804,India Pale Ales,Imperial IPA,Alpha Centauri Binary IPA,Hop Valley Brewing Company,United States,9,4.05,84,274,Active,Alpha Centauri Binary IPA Hop Valley Brewing Company,12,1,9,25,2,48,0,2,2,0,1
1805,India Pale Ales,Imperial IPA,Big Little Thing,Sierra Nevada Brewing Co.,United States,9,3.97,152,205,Active,Big Little Thing Sierra Nevada Brewing Co.,15,1,9,39,1,39,1,2,2,1,1
1806,India Pale Ales,Imperial IPA,Cutter Imperial IPA,Rising Tide Brewing Company,United States,8,4.2,63,290,Active,Cutter Imperial IPA Rising Tide Brewing Company,7,1,17,28,1,36,0,1,2,0,1
1807,India Pale Ales,Imperial IPA,Superfluid,Short's Brewing Company,United States,9.1,4.1,69,284,Active,Superfluid Short's Brewing Company,18,1,15,66,3,66,0,3,4,9,2
1808,India Pale Ales,Imperial IPA,The Brother,Fremont Brewing Company,United States,8.5,4.13,67,283,Active,The Brother Fremont Brewing Company,8,1,22,44,1,33,0,2,3,1,1
1809,India Pale Ales,Imperial IPA,Big Cranky,Stony Creek Brewery,United States,9.5,3.89,84,264,Active,Big Cranky Stony Creek Brewery,17,1,14,33,2,42,1,2,2,3,1
1810,India Pale Ales,Imperial IPA,Kiwi,Lawson's Finest Liquids,United States,8.1,4.32,68,270,Active,Kiwi Lawson's Finest Liquids,18,1,23,31,2,44,1,2,2,0,1
1811,India Pale Ales,Imperial IPA,Bright - Simcoe + Amarillo,Tree House Brewing Company,United States,7.8,4.26,61,274,Active,Bright - Simcoe + Amarillo Tree House Brewing Company,11,1,11,31,2,68,0,3,2,9,1
1812,India Pale Ales,Imperial IPA,Jenny Said,SingleCut Beersmiths,United States,7.7,4.29,81,254,Active,Jenny Said SingleCut Beersmiths,30,1,17,53,2,93,0,3,3,7,1
1813,India Pale Ales,Imperial IPA,STLIPA,Urban Chestnut Brewing Company - Midtown Brewery & Biergarten,United States,8,3.88,44,279,Active,STLIPA Urban Chestnut Brewing Company - Midtown Brewery & Biergarten,16,1,11,47,2,90,2,3,3,5,1
1814,India Pale Ales,Imperial IPA,Tongue Tickles,Noble Ale Works,United States,8,4.35,49,270,Active,Tongue Tickles Noble Ale Works,6,1,12,39,1,31,0,1,3,2,1
1815,India Pale Ales,Imperial IPA,Cosmik Debris,Creature Comforts,United States,8,4.36,65,253,Active,Cosmik Debris Creature Comforts,14,1,9,36,2,61,0,2,2,3,1
1816,India Pale Ales,Imperial IPA,Ace of Spades,Hopworks Urban Brewery,United States,8.6,4.18,104,213,Active,Ace of Spades Hopworks Urban Brewery,12,1,13,35,2,45,2,2,3,2,1
1817,India Pale Ales,Imperial IPA,Hop Tanker,El Segundo Brewing Company,United States,9.2,4.14,39,270,Active,Hop Tanker El Segundo Brewing Company,20,1,24,69,2,68,1,2,3,1,1
1818,India Pale Ales,Imperial IPA,War Hammer,4 Hands Brewing Co.,United States,9,4.11,43,262,Active,War Hammer 4 Hands Brewing Co.,19,1,12,61,2,52,1,2,2,7,1
1819,India Pale Ales,Imperial IPA,Twice As Mad Tom IPA,Muskoka Brewery,Canada,8.4,3.98,77,227,Active,Twice As Mad Tom IPA Muskoka Brewery,6,1,16,33,2,37,0,2,2,2,1
1820,India Pale Ales,Imperial IPA,Two Captains,Nøgne Ø,Norway,8.5,4.0,94,209,Active,Two Captains Nøgne Ø,12,1,24,39,2,45,0,2,2,0,1
1821,India Pale Ales,Imperial IPA,Lizards Mouth Imperial Double IPA,Figueroa Mountain Brewing Co.,United States,9.2,4.07,37,265,Active,Lizards Mouth Imperial Double IPA Figueroa Mountain Brewing Co.,15,1,20,61,3,76,1,2,3,4,1
1822,India Pale Ales,Milkshake IPA,Milkshake IPA - Strawberry,Tired Hands Brewing Company,United States,7,4.3,39,174,Active,Milkshake IPA - Strawberry Tired Hands Brewing Company,5,1,13,27,1,33,1,1,2,0,1
1823,India Pale Ales,Milkshake IPA,Shoutao Peach Slush IPA,Omnipollo,Sweden,7,3.81,41,135,Active,Shoutao Peach Slush IPA Omnipollo,12,2,7,27,3,56,2,3,2,21,1
1824,India Pale Ales,Milkshake IPA,Double Toasted Marshmallow,Decadent Ales,United States,9.5,3.97,42,124,Active,Double Toasted Marshmallow Decadent Ales,11,2,14,43,2,67,2,3,2,1,1
1825,India Pale Ales,Milkshake IPA,Cloud Catcher,Odell Brewing Company,United States,6.8,3.86,49,99,Active,Cloud Catcher Odell Brewing Company,7,1,14,31,2,29,0,2,2,23,1
1826,India Pale Ales,Milkshake IPA,Milkshake IPA - Extra Vanilla,Tired Hands Brewing Company,United States,7.5,4.3,23,122,Active,Milkshake IPA - Extra Vanilla Tired Hands Brewing Company,12,1,9,31,2,81,0,3,2,5,1
1827,India Pale Ales,Milkshake IPA,Double Milkshake IPA - EXTRA Vanilla,Tired Hands Brewing Company,United States,9.2,4.42,38,98,Active,Double Milkshake IPA - EXTRA Vanilla Tired Hands Brewing Company,14,2,15,28,2,73,0,2,1,52,1
1828,India Pale Ales,Milkshake IPA,IPA Kolata,Evil Twin Brewing,United States,8,3.93,33,89,Active,IPA Kolata Evil Twin Brewing,11,3,13,41,2,61,0,2,2,45,1
1829,India Pale Ales,Milkshake IPA,Double Tropical Smoothie,Decadent Ales,United States,9.3,4.13,30,88,Active,Double Tropical Smoothie Decadent Ales,6,1,6,28,2,49,0,2,2,6,2
1830,India Pale Ales,Milkshake IPA,Grovestand,Aslin Beer Company,United States,6.5,4.32,26,88,Active,Grovestand Aslin Beer Company,14,1,13,27,3,70,0,3,2,9,1
1831,India Pale Ales,Milkshake IPA,OVB Creamsicle IPA,Bolero Snort Brewery,United States,6.3,4.04,25,86,Active,OVB Creamsicle IPA Bolero Snort Brewery,16,2,12,27,2,76,0,2,1,26,1
1832,India Pale Ales,Milkshake IPA,Milkshake IPA - Pineapple,Tired Hands Brewing Company,United States,7.2,4.25,28,82,Active,Milkshake IPA - Pineapple Tired Hands Brewing Company,15,2,6,39,1,83,1,2,2,34,1
1833,India Pale Ales,Milkshake IPA,Orange Cream Pop,Decadent Ales,United States,8.6,3.99,34,69,Active,Orange Cream Pop Decadent Ales,12,1,11,20,3,112,1,3,3,20,1
1834,India Pale Ales,Milkshake IPA,Blazed Orange (Milkshake),Hop Butcher For The World,United States,7.5,4.27,28,75,Active,Blazed Orange (Milkshake) Hop Butcher For The World,11,2,19,43,2,63,2,2,2,27,1
1835,India Pale Ales,Milkshake IPA,Milkshake IPA - Peach,Tired Hands Brewing Company,United States,7.2,4.25,21,77,Active,Milkshake IPA - Peach Tired Hands Brewing Company,17,3,6,28,2,79,0,2,1,31,1
1836,India Pale Ales,Milkshake IPA,Live Transmission Milkshake IPA,Flying Monkeys Craft Brewery,Canada,6.3,3.68,39,56,Active,Live Transmission Milkshake IPA Flying Monkeys Craft Brewery,15,2,21,43,2,69,0,3,2,17,1
1837,India Pale Ales,Milkshake IPA,Johann Buys A Broat,Aslin Beer Company,United States,9.4,4.28,30,65,Active,Johann Buys A Broat Aslin Beer Company,21,2,11,40,2,75,2,3,3,5,3
1838,India Pale Ales,Milkshake IPA,French Toast,Decadent Ales,United States,8.6,3.85,28,65,Active,French Toast Decadent Ales,19,1,22,36,3,113,1,3,2,24,1
1839,India Pale Ales,Milkshake IPA,Color Block,Prairie Artisan Ales,United States,8.3,3.81,24,50,Active,Color Block Prairie Artisan Ales,13,1,18,37,3,40,0,2,2,41,2
1840,India Pale Ales,Milkshake IPA,Moon Rambler,Founders Brewing Company,United States,6.4,3.92,21,44,Active,Moon Rambler Founders Brewing Company,24,2,10,47,2,104,0,3,2,32,1
1841,India Pale Ales,Milkshake IPA,Pacific Punch,Decadent Ales,United States,8.7,4.1,22,41,Active,Pacific Punch Decadent Ales,6,1,4,23,3,78,0,3,2,5,1
1842,India Pale Ales,New England IPA,Julius,Tree House Brewing Company,United States,6.8,4.65,811,"4,204",Active,Julius Tree House Brewing Company,21,2,24,59,4,144,1,5,4,10,1
1843,India Pale Ales,New England IPA,Focal Banger,The Alchemist,United States,7,4.56,657,"3,756",Active,Focal Banger The Alchemist,17,1,14,45,2,81,0,3,2,3,1
1844,India Pale Ales,New England IPA,King Sue,Toppling Goliath Brewing Company,United States,7.8,4.58,631,"2,805",Active,King Sue Toppling Goliath Brewing Company,21,1,11,55,2,64,2,3,3,4,1
1845,India Pale Ales,New England IPA,Green,Tree House Brewing Company,United States,7.6,4.57,519,"2,890",Active,Green Tree House Brewing Company,16,1,6,33,3,84,1,3,2,3,1
1846,India Pale Ales,New England IPA,Haze,Tree House Brewing Company,United States,8.2,4.57,463,"2,701",Active,Haze Tree House Brewing Company,17,1,10,41,2,74,0,3,2,7,1
1847,India Pale Ales,New England IPA,Abner,Hill Farmstead Brewery,United States,8.2,4.63,436,"2,450",Active,Abner Hill Farmstead Brewery,15,1,10,31,2,57,0,2,2,3,1
1848,India Pale Ales,New England IPA,Alter Ego,Tree House Brewing Company,United States,6.8,4.54,363,"2,234",Active,Alter Ego Tree House Brewing Company,18,1,5,33,2,40,1,2,2,8,1
1849,India Pale Ales,New England IPA,Congress Street IPA,Trillium Brewing Company,United States,7.2,4.5,304,"2,156",Active,Congress Street IPA Trillium Brewing Company,21,1,1,37,2,64,3,3,2,3,1
1850,India Pale Ales,New England IPA,Crusher,The Alchemist,United States,8,4.48,332,"1,996",Active,Crusher The Alchemist,15,1,4,30,1,53,0,2,2,1,1
1851,India Pale Ales,New England IPA,Accumulation,New Belgium Brewing Company,United States,6.5,3.73,372,"1,895",Active,Accumulation New Belgium Brewing Company,13,1,7,24,1,32,0,2,2,0,1
1852,India Pale Ales,New England IPA,Doppelganger,Tree House Brewing Company,United States,8.2,4.57,297,"1,792",Active,Doppelganger Tree House Brewing Company,13,1,14,24,2,44,0,2,2,12,1
1853,India Pale Ales,New England IPA,Double Citra®,Hill Farmstead Brewery,United States,8,4.61,257,"1,831",Active,Double Citra® Hill Farmstead Brewery,8,1,5,30,2,49,0,2,2,1,1
1854,India Pale Ales,New England IPA,Golden Nugget,Toppling Goliath Brewing Company,United States,6.8,4.2,291,"1,645",Active,Golden Nugget Toppling Goliath Brewing Company,25,1,11,42,1,48,1,2,2,3,1
1855,India Pale Ales,New England IPA,The Substance,Bissell Brothers Brewing Co.,United States,6.6,4.31,286,"1,627",Active,The Substance Bissell Brothers Brewing Co.,12,1,3,31,2,51,1,2,2,5,1
1856,India Pale Ales,New England IPA,Vicinity,Trillium Brewing Company,United States,8,4.45,256,"1,530",Active,Vicinity Trillium Brewing Company,14,1,6,30,2,50,0,2,2,5,1
1857,India Pale Ales,New England IPA,Swish,Bissell Brothers Brewing Co.,United States,8,4.57,248,"1,453",Active,Swish Bissell Brothers Brewing Co.,9,1,2,22,1,43,1,2,2,1,1
1858,India Pale Ales,New England IPA,Hazy Little Thing IPA,Sierra Nevada Brewing Co.,United States,6.7,3.98,448,"1,251",Active,Hazy Little Thing IPA Sierra Nevada Brewing Co.,7,1,17,20,2,56,1,2,1,4,1
1859,India Pale Ales,New England IPA,Double Galaxy,Hill Farmstead Brewery,United States,8,4.59,277,"1,405",Active,Double Galaxy Hill Farmstead Brewery,10,1,8,28,2,56,0,2,2,1,1
1860,India Pale Ales,New England IPA,Double Dry Hopped Congress Street,Trillium Brewing Company,United States,7.2,4.59,208,"1,432",Active,Double Dry Hopped Congress Street Trillium Brewing Company,12,1,14,37,3,80,2,3,2,7,1
1861,India Pale Ales,New England IPA,Society & Solitude #5,Hill Farmstead Brewery,United States,8.1,4.54,201,"1,436",Active,Society & Solitude #5 Hill Farmstead Brewery,8,1,4,41,2,53,0,2,2,2,1
1862,India Pale Ales,New England IPA,Very Green,Tree House Brewing Company,United States,8.6,4.65,260,"1,366",Active,Very Green Tree House Brewing Company,14,1,6,26,2,50,0,2,2,1,1
1863,India Pale Ales,New England IPA,Sap,Tree House Brewing Company,United States,7,4.33,252,"1,305",Active,Sap Tree House Brewing Company,26,2,13,61,3,103,0,3,3,0,1
1864,India Pale Ales,New England IPA,King Julius,Tree House Brewing Company,United States,8.2,4.7,270,"1,285",Active,King Julius Tree House Brewing Company,21,1,9,39,2,61,2,2,3,8,1
1865,India Pale Ales,New England IPA,Mastermind,Fiddlehead Brewing Company,United States,8.1,4.43,187,"1,310",Active,Mastermind Fiddlehead Brewing Company,23,2,16,44,2,91,0,3,2,1,1
1866,India Pale Ales,New England IPA,Boomsauce,Lord Hobo Brewing Company,United States,7.8,3.92,291,"1,181",Active,Boomsauce Lord Hobo Brewing Company,10,1,10,25,2,49,0,2,2,0,1
1867,India Pale Ales,New England IPA,Society & Solitude #4,Hill Farmstead Brewery,United States,8,4.58,198,"1,240",Active,Society & Solitude #4 Hill Farmstead Brewery,10,1,16,27,1,37,0,1,2,1,1
1868,India Pale Ales,New England IPA,Cutting Tiles - Mosaic,Trillium Brewing Company,United States,8.5,4.52,196,"1,220",Active,Cutting Tiles - Mosaic Trillium Brewing Company,23,1,11,36,2,61,3,3,2,2,1
1869,India Pale Ales,New England IPA,Double Dry Hopped Melcher Street,Trillium Brewing Company,United States,7.2,4.5,185,"1,212",Active,Double Dry Hopped Melcher Street Trillium Brewing Company,7,1,9,31,2,40,0,2,2,2,1
1870,India Pale Ales,New England IPA,Very Hazy,Tree House Brewing Company,United States,8.6,4.68,211,"1,083",Active,Very Hazy Tree House Brewing Company,15,1,8,34,2,57,0,2,2,1,1
1871,India Pale Ales,New England IPA,Juice Machine,Tree House Brewing Company,United States,8.2,4.66,232,"1,059",Active,Juice Machine Tree House Brewing Company,22,2,15,45,2,74,1,3,2,1,1
1872,India Pale Ales,New England IPA,Ghost In The Machine,Parish Brewing Company,United States,8.5,4.46,265,"1,023",Active,Ghost In The Machine Parish Brewing Company,17,2,15,45,3,85,1,4,2,9,1
